Knr,Naering,Kjonn,ContentsCode,Aar,Haugesund,Sauda,Bokn,Tysvaer,Karmoy,Utsira,Vindafjord,1145_55-66,1145_67-74,1146_15-74,1146_55-66,1146_67-74,1149_15-74,1149_55-66,1149_67-74,1151_15-74,1151_55-66,1151_67-74,1160_15-74,1160_55-66,1160_67-74
1145,86-88,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,85,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,86-88,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,76,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,86-88,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,80,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,86-88,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,76,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,86-88,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,91,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,86-88,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,82,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,90-99,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,90-99,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,90-99,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,90-99,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,90-99,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,90-99,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,90-99,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,90-99,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,90-99,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,90-99,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,90-99,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,90-99,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,9,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,90-99,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,6,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,6,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,6,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,00-99,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,4048,607,92,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,00-99,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,4160,624,104,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,00-99,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,4232,641,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,00-99,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,4475,692,102,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,00-99,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,4423,706,130,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,00-99,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,4281,735,120,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,00-99,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,4329,748,129,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,00-99,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,4304,749,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,00-99,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,4314,779,118,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,00-99,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,4576,836,118,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,00-99,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,4620,844,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,00-99,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,4710,883,116,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,00-99,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,4773,917,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,01-03,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,298,77,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,01-03,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,72,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,01-03,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,69,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,01-03,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,66,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,01-03,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,66,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,01-03,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,51,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,01-03,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,45,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,01-03,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,50,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,01-03,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,52,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,01-03,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,45,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,01-03,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,37,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,01-03,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,38,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,01-03,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,43,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,05-09,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,825,90,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,05-09,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,872,72,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,05-09,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,866,83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,05-09,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,850,98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,05-09,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,109,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,05-09,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,859,124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,05-09,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,852,126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,05-09,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,05-09,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,135,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,05-09,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,05-09,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,759,160,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,05-09,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,757,171,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,05-09,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,10-33,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,30,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,10-33,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,34,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,10-33,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,33,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,10-33,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,36,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,10-33,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,42,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,10-33,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,45,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,10-33,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,38,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,10-33,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,40,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,10-33,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,52,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,10-33,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,476,65,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,10-33,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,628,84,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,10-33,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,617,87,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,10-33,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,631,105,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,35-39,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,35-39,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,35-39,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,35-39,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,35-39,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,35-39,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,35-39,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,35-39,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,35-39,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,35-39,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,35-39,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,35-39,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,35-39,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,41-43,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,24,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,41-43,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,33,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,41-43,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,394,39,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,41-43,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,663,46,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,41-43,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,480,45,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,41-43,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,466,47,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,41-43,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,40,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,41-43,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,469,55,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,41-43,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,467,51,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,41-43,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,485,58,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,41-43,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,55,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,41-43,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,65,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,41-43,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,510,68,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,45-47,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,362,52,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,45-47,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,58,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,45-47,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,54,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,45-47,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,57,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,45-47,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,434,59,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,45-47,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,415,66,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,45-47,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,443,80,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,45-47,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,438,79,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,45-47,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,445,81,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,45-47,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,454,79,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,45-47,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,451,85,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,45-47,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,445,86,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,45-47,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,431,83,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,49-53,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,49-53,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,31,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,49-53,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,49-53,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,49-53,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,49-53,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,49-53,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,49-53,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,27,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,49-53,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,26,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,49-53,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,49-53,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,49-53,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,49-53,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,40,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,55-56,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,55-56,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,55-56,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,55-56,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,18,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,55-56,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,55-56,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,55-56,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,55-56,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,55-56,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,55-56,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,55-56,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,55-56,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,55-56,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,58-63,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,58-63,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,58-63,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,58-63,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,18,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,58-63,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,58-63,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,58-63,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,58-63,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,58-63,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,58-63,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,58-63,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,58-63,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,26,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,58-63,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,64-66,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,64-66,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,64-66,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,64-66,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,64-66,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,64-66,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,64-66,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,64-66,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
