Knr,Naering,Kjonn,Alder,ContentsCode,Aar,value
4613,58-63,0,15-74,SysselsatteArb,2019,0
4613,58-63,0,15-74,SysselsatteArb,2020,30
4613,58-63,0,55-66,SysselsatteArb,2008,0
4613,58-63,0,55-66,SysselsatteArb,2009,0
4613,58-63,0,55-66,SysselsatteArb,2010,0
4613,58-63,0,55-66,SysselsatteArb,2011,0
4613,58-63,0,55-66,SysselsatteArb,2012,0
4613,58-63,0,55-66,SysselsatteArb,2013,0
4613,58-63,0,55-66,SysselsatteArb,2014,0
4613,58-63,0,55-66,SysselsatteArb,2015,0
4613,58-63,0,55-66,SysselsatteArb,2016,0
4613,58-63,0,55-66,SysselsatteArb,2017,0
4613,58-63,0,55-66,SysselsatteArb,2018,0
4613,58-63,0,55-66,SysselsatteArb,2019,0
4613,58-63,0,55-66,SysselsatteArb,2020,6
4613,58-63,0,67-74,SysselsatteArb,2008,0
4613,58-63,0,67-74,SysselsatteArb,2009,0
4613,58-63,0,67-74,SysselsatteArb,2010,0
4613,58-63,0,67-74,SysselsatteArb,2011,0
4613,58-63,0,67-74,SysselsatteArb,2012,0
4613,58-63,0,67-74,SysselsatteArb,2013,0
4613,58-63,0,67-74,SysselsatteArb,2014,0
4613,58-63,0,67-74,SysselsatteArb,2015,0
4613,58-63,0,67-74,SysselsatteArb,2016,0
4613,58-63,0,67-74,SysselsatteArb,2017,0
4613,58-63,0,67-74,SysselsatteArb,2018,0
4613,58-63,0,67-74,SysselsatteArb,2019,0
4613,58-63,0,67-74,SysselsatteArb,2020,0
4613,64-66,0,15-74,SysselsatteArb,2008,0
4613,64-66,0,15-74,SysselsatteArb,2009,0
4613,64-66,0,15-74,SysselsatteArb,2010,0
4613,64-66,0,15-74,SysselsatteArb,2011,0
4613,64-66,0,15-74,SysselsatteArb,2012,0
4613,64-66,0,15-74,SysselsatteArb,2013,0
4613,64-66,0,15-74,SysselsatteArb,2014,0
4613,64-66,0,15-74,SysselsatteArb,2015,0
4613,64-66,0,15-74,SysselsatteArb,2016,0
4613,64-66,0,15-74,SysselsatteArb,2017,0
4613,64-66,0,15-74,SysselsatteArb,2018,0
4613,64-66,0,15-74,SysselsatteArb,2019,0
4613,64-66,0,15-74,SysselsatteArb,2020,16
4613,64-66,0,55-66,SysselsatteArb,2008,0
4613,64-66,0,55-66,SysselsatteArb,2009,0
4613,64-66,0,55-66,SysselsatteArb,2010,0
4613,64-66,0,55-66,SysselsatteArb,2011,0
4613,64-66,0,55-66,SysselsatteArb,2012,0
4613,64-66,0,55-66,SysselsatteArb,2013,0
4613,64-66,0,55-66,SysselsatteArb,2014,0
4613,64-66,0,55-66,SysselsatteArb,2015,0
4613,64-66,0,55-66,SysselsatteArb,2016,0
4613,64-66,0,55-66,SysselsatteArb,2017,0
4613,64-66,0,55-66,SysselsatteArb,2018,0
4613,64-66,0,55-66,SysselsatteArb,2019,0
4613,64-66,0,55-66,SysselsatteArb,2020,6
4613,64-66,0,67-74,SysselsatteArb,2008,0
4613,64-66,0,67-74,SysselsatteArb,2009,0
4613,64-66,0,67-74,SysselsatteArb,2010,0
4613,64-66,0,67-74,SysselsatteArb,2011,0
4613,64-66,0,67-74,SysselsatteArb,2012,0
4613,64-66,0,67-74,SysselsatteArb,2013,0
4613,64-66,0,67-74,SysselsatteArb,2014,0
4613,64-66,0,67-74,SysselsatteArb,2015,0
4613,64-66,0,67-74,SysselsatteArb,2016,0
4613,64-66,0,67-74,SysselsatteArb,2017,0
4613,64-66,0,67-74,SysselsatteArb,2018,0
4613,64-66,0,67-74,SysselsatteArb,2019,0
4613,64-66,0,67-74,SysselsatteArb,2020,0
4613,68-75,0,15-74,SysselsatteArb,2008,0
4613,68-75,0,15-74,SysselsatteArb,2009,0
4613,68-75,0,15-74,SysselsatteArb,2010,0
4613,68-75,0,15-74,SysselsatteArb,2011,0
4613,68-75,0,15-74,SysselsatteArb,2012,0
4613,68-75,0,15-74,SysselsatteArb,2013,0
4613,68-75,0,15-74,SysselsatteArb,2014,0
4613,68-75,0,15-74,SysselsatteArb,2015,0
4613,68-75,0,15-74,SysselsatteArb,2016,0
4613,68-75,0,15-74,SysselsatteArb,2017,0
4613,68-75,0,15-74,SysselsatteArb,2018,0
4613,68-75,0,15-74,SysselsatteArb,2019,0
4613,68-75,0,15-74,SysselsatteArb,2020,106
4613,68-75,0,55-66,SysselsatteArb,2008,0
4613,68-75,0,55-66,SysselsatteArb,2009,0
4613,68-75,0,55-66,SysselsatteArb,2010,0
4613,68-75,0,55-66,SysselsatteArb,2011,0
4613,68-75,0,55-66,SysselsatteArb,2012,0
4613,68-75,0,55-66,SysselsatteArb,2013,0
4613,68-75,0,55-66,SysselsatteArb,2014,0
4613,68-75,0,55-66,SysselsatteArb,2015,0
4613,68-75,0,55-66,SysselsatteArb,2016,0
4613,68-75,0,55-66,SysselsatteArb,2017,0
4613,68-75,0,55-66,SysselsatteArb,2018,0
4613,68-75,0,55-66,SysselsatteArb,2019,0
4613,68-75,0,55-66,SysselsatteArb,2020,27
4613,68-75,0,67-74,SysselsatteArb,2008,0
4613,68-75,0,67-74,SysselsatteArb,2009,0
4613,68-75,0,67-74,SysselsatteArb,2010,0
4613,68-75,0,67-74,SysselsatteArb,2011,0
4613,68-75,0,67-74,SysselsatteArb,2012,0
4613,68-75,0,67-74,SysselsatteArb,2013,0
4613,68-75,0,67-74,SysselsatteArb,2014,0
4613,68-75,0,67-74,SysselsatteArb,2015,0
4613,68-75,0,67-74,SysselsatteArb,2016,0
4613,68-75,0,67-74,SysselsatteArb,2017,0
4613,68-75,0,67-74,SysselsatteArb,2018,0
4613,68-75,0,67-74,SysselsatteArb,2019,0
4613,68-75,0,67-74,SysselsatteArb,2020,9
4613,77-82,0,15-74,SysselsatteArb,2008,0
4613,77-82,0,15-74,SysselsatteArb,2009,0
4613,77-82,0,15-74,SysselsatteArb,2010,0
4613,77-82,0,15-74,SysselsatteArb,2011,0
4613,77-82,0,15-74,SysselsatteArb,2012,0
4613,77-82,0,15-74,SysselsatteArb,2013,0
4613,77-82,0,15-74,SysselsatteArb,2014,0
4613,77-82,0,15-74,SysselsatteArb,2015,0
4613,77-82,0,15-74,SysselsatteArb,2016,0
4613,77-82,0,15-74,SysselsatteArb,2017,0
4613,77-82,0,15-74,SysselsatteArb,2018,0
4613,77-82,0,15-74,SysselsatteArb,2019,0
4613,77-82,0,15-74,SysselsatteArb,2020,186
4613,77-82,0,55-66,SysselsatteArb,2008,0
4613,77-82,0,55-66,SysselsatteArb,2009,0
4613,77-82,0,55-66,SysselsatteArb,2010,0
4613,77-82,0,55-66,SysselsatteArb,2011,0
4613,77-82,0,55-66,SysselsatteArb,2012,0
4613,77-82,0,55-66,SysselsatteArb,2013,0
4613,77-82,0,55-66,SysselsatteArb,2014,0
4613,77-82,0,55-66,SysselsatteArb,2015,0
4613,77-82,0,55-66,SysselsatteArb,2016,0
4613,77-82,0,55-66,SysselsatteArb,2017,0
4613,77-82,0,55-66,SysselsatteArb,2018,0
4613,77-82,0,55-66,SysselsatteArb,2019,0
4613,77-82,0,55-66,SysselsatteArb,2020,46
4613,77-82,0,67-74,SysselsatteArb,2008,0
4613,77-82,0,67-74,SysselsatteArb,2009,0
4613,77-82,0,67-74,SysselsatteArb,2010,0
4613,77-82,0,67-74,SysselsatteArb,2011,0
4613,77-82,0,67-74,SysselsatteArb,2012,0
4613,77-82,0,67-74,SysselsatteArb,2013,0
4613,77-82,0,67-74,SysselsatteArb,2014,0
4613,77-82,0,67-74,SysselsatteArb,2015,0
4613,77-82,0,67-74,SysselsatteArb,2016,0
4613,77-82,0,67-74,SysselsatteArb,2017,0
4613,77-82,0,67-74,SysselsatteArb,2018,0
4613,77-82,0,67-74,SysselsatteArb,2019,0
4613,77-82,0,67-74,SysselsatteArb,2020,5
4613,84,0,15-74,SysselsatteArb,2008,0
4613,84,0,15-74,SysselsatteArb,2009,0
4613,84,0,15-74,SysselsatteArb,2010,0
4613,84,0,15-74,SysselsatteArb,2011,0
4613,84,0,15-74,SysselsatteArb,2012,0
4613,84,0,15-74,SysselsatteArb,2013,0
4613,84,0,15-74,SysselsatteArb,2014,0
4613,84,0,15-74,SysselsatteArb,2015,0
4613,84,0,15-74,SysselsatteArb,2016,0
4613,84,0,15-74,SysselsatteArb,2017,0
4613,84,0,15-74,SysselsatteArb,2018,0
4613,84,0,15-74,SysselsatteArb,2019,0
4613,84,0,15-74,SysselsatteArb,2020,145
4613,84,0,55-66,SysselsatteArb,2008,0
4613,84,0,55-66,SysselsatteArb,2009,0
4613,84,0,55-66,SysselsatteArb,2010,0
4613,84,0,55-66,SysselsatteArb,2011,0
4613,84,0,55-66,SysselsatteArb,2012,0
4613,84,0,55-66,SysselsatteArb,2013,0
4613,84,0,55-66,SysselsatteArb,2014,0
4613,84,0,55-66,SysselsatteArb,2015,0
4613,84,0,55-66,SysselsatteArb,2016,0
4613,84,0,55-66,SysselsatteArb,2017,0
4613,84,0,55-66,SysselsatteArb,2018,0
4613,84,0,55-66,SysselsatteArb,2019,0
4613,84,0,55-66,SysselsatteArb,2020,23
4613,84,0,67-74,SysselsatteArb,2008,0
4613,84,0,67-74,SysselsatteArb,2009,0
4613,84,0,67-74,SysselsatteArb,2010,0
4613,84,0,67-74,SysselsatteArb,2011,0
4613,84,0,67-74,SysselsatteArb,2012,0
4613,84,0,67-74,SysselsatteArb,2013,0
4613,84,0,67-74,SysselsatteArb,2014,0
4613,84,0,67-74,SysselsatteArb,2015,0
4613,84,0,67-74,SysselsatteArb,2016,0
4613,84,0,67-74,SysselsatteArb,2017,0
4613,84,0,67-74,SysselsatteArb,2018,0
4613,84,0,67-74,SysselsatteArb,2019,0
4613,84,0,67-74,SysselsatteArb,2020,3
4613,85,0,15-74,SysselsatteArb,2008,0
4613,85,0,15-74,SysselsatteArb,2009,0
4613,85,0,15-74,SysselsatteArb,2010,0
4613,85,0,15-74,SysselsatteArb,2011,0
4613,85,0,15-74,SysselsatteArb,2012,0
4613,85,0,15-74,SysselsatteArb,2013,0
4613,85,0,15-74,SysselsatteArb,2014,0
4613,85,0,15-74,SysselsatteArb,2015,0
4613,85,0,15-74,SysselsatteArb,2016,0
4613,85,0,15-74,SysselsatteArb,2017,0
4613,85,0,15-74,SysselsatteArb,2018,0
4613,85,0,15-74,SysselsatteArb,2019,0
4613,85,0,15-74,SysselsatteArb,2020,460
4613,85,0,55-66,SysselsatteArb,2008,0
4613,85,0,55-66,SysselsatteArb,2009,0
4613,85,0,55-66,SysselsatteArb,2010,0
4613,85,0,55-66,SysselsatteArb,2011,0
4613,85,0,55-66,SysselsatteArb,2012,0
4613,85,0,55-66,SysselsatteArb,2013,0
4613,85,0,55-66,SysselsatteArb,2014,0
4613,85,0,55-66,SysselsatteArb,2015,0
4613,85,0,55-66,SysselsatteArb,2016,0
4613,85,0,55-66,SysselsatteArb,2017,0
4613,85,0,55-66,SysselsatteArb,2018,0
4613,85,0,55-66,SysselsatteArb,2019,0
4613,85,0,55-66,SysselsatteArb,2020,105
4613,85,0,67-74,SysselsatteArb,2008,0
4613,85,0,67-74,SysselsatteArb,2009,0
4613,85,0,67-74,SysselsatteArb,2010,0
4613,85,0,67-74,SysselsatteArb,2011,0
4613,85,0,67-74,SysselsatteArb,2012,0
4613,85,0,67-74,SysselsatteArb,2013,0
4613,85,0,67-74,SysselsatteArb,2014,0
4613,85,0,67-74,SysselsatteArb,2015,0
4613,85,0,67-74,SysselsatteArb,2016,0
4613,85,0,67-74,SysselsatteArb,2017,0
4613,85,0,67-74,SysselsatteArb,2018,0
4613,85,0,67-74,SysselsatteArb,2019,0
4613,85,0,67-74,SysselsatteArb,2020,7
4613,86-88,0,15-74,SysselsatteArb,2008,0
4613,86-88,0,15-74,SysselsatteArb,2009,0
4613,86-88,0,15-74,SysselsatteArb,2010,0
4613,86-88,0,15-74,SysselsatteArb,2011,0
4613,86-88,0,15-74,SysselsatteArb,2012,0
4613,86-88,0,15-74,SysselsatteArb,2013,0
4613,86-88,0,15-74,SysselsatteArb,2014,0
4613,86-88,0,15-74,SysselsatteArb,2015,0
4613,86-88,0,15-74,SysselsatteArb,2016,0
4613,86-88,0,15-74,SysselsatteArb,2017,0
4613,86-88,0,15-74,SysselsatteArb,2018,0
4613,86-88,0,15-74,SysselsatteArb,2019,0
4613,86-88,0,15-74,SysselsatteArb,2020,950
4613,86-88,0,55-66,SysselsatteArb,2008,0
4613,86-88,0,55-66,SysselsatteArb,2009,0
4613,86-88,0,55-66,SysselsatteArb,2010,0
4613,86-88,0,55-66,SysselsatteArb,2011,0
4613,86-88,0,55-66,SysselsatteArb,2012,0
4613,86-88,0,55-66,SysselsatteArb,2013,0
4613,86-88,0,55-66,SysselsatteArb,2014,0
4613,86-88,0,55-66,SysselsatteArb,2015,0
4613,86-88,0,55-66,SysselsatteArb,2016,0
4613,86-88,0,55-66,SysselsatteArb,2017,0
4613,86-88,0,55-66,SysselsatteArb,2018,0
4613,86-88,0,55-66,SysselsatteArb,2019,0
4613,86-88,0,55-66,SysselsatteArb,2020,198
4613,86-88,0,67-74,SysselsatteArb,2008,0
4613,86-88,0,67-74,SysselsatteArb,2009,0
4613,86-88,0,67-74,SysselsatteArb,2010,0
4613,86-88,0,67-74,SysselsatteArb,2011,0
4613,86-88,0,67-74,SysselsatteArb,2012,0
4613,86-88,0,67-74,SysselsatteArb,2013,0
4613,86-88,0,67-74,SysselsatteArb,2014,0
4613,86-88,0,67-74,SysselsatteArb,2015,0
4613,86-88,0,67-74,SysselsatteArb,2016,0
4613,86-88,0,67-74,SysselsatteArb,2017,0
4613,86-88,0,67-74,SysselsatteArb,2018,0
4613,86-88,0,67-74,SysselsatteArb,2019,0
4613,86-88,0,67-74,SysselsatteArb,2020,25
4613,90-99,0,15-74,SysselsatteArb,2008,0
4613,90-99,0,15-74,SysselsatteArb,2009,0
4613,90-99,0,15-74,SysselsatteArb,2010,0
4613,90-99,0,15-74,SysselsatteArb,2011,0
4613,90-99,0,15-74,SysselsatteArb,2012,0
4613,90-99,0,15-74,SysselsatteArb,2013,0
4613,90-99,0,15-74,SysselsatteArb,2014,0
4613,90-99,0,15-74,SysselsatteArb,2015,0
4613,90-99,0,15-74,SysselsatteArb,2016,0
4613,90-99,0,15-74,SysselsatteArb,2017,0
4613,90-99,0,15-74,SysselsatteArb,2018,0
4613,90-99,0,15-74,SysselsatteArb,2019,0
4613,90-99,0,15-74,SysselsatteArb,2020,123
4613,90-99,0,55-66,SysselsatteArb,2008,0
4613,90-99,0,55-66,SysselsatteArb,2009,0
4613,90-99,0,55-66,SysselsatteArb,2010,0
4613,90-99,0,55-66,SysselsatteArb,2011,0
4613,90-99,0,55-66,SysselsatteArb,2012,0
4613,90-99,0,55-66,SysselsatteArb,2013,0
4613,90-99,0,55-66,SysselsatteArb,2014,0
4613,90-99,0,55-66,SysselsatteArb,2015,0
4613,90-99,0,55-66,SysselsatteArb,2016,0
4613,90-99,0,55-66,SysselsatteArb,2017,0
4613,90-99,0,55-66,SysselsatteArb,2018,0
4613,90-99,0,55-66,SysselsatteArb,2019,0
4613,90-99,0,55-66,SysselsatteArb,2020,25
4613,90-99,0,67-74,SysselsatteArb,2008,0
4613,90-99,0,67-74,SysselsatteArb,2009,0
4613,90-99,0,67-74,SysselsatteArb,2010,0
4613,90-99,0,67-74,SysselsatteArb,2011,0
4613,90-99,0,67-74,SysselsatteArb,2012,0
4613,90-99,0,67-74,SysselsatteArb,2013,0
4613,90-99,0,67-74,SysselsatteArb,2014,0
4613,90-99,0,67-74,SysselsatteArb,2015,0
4613,90-99,0,67-74,SysselsatteArb,2016,0
4613,90-99,0,67-74,SysselsatteArb,2017,0
4613,90-99,0,67-74,SysselsatteArb,2018,0
4613,90-99,0,67-74,SysselsatteArb,2019,0
4613,90-99,0,67-74,SysselsatteArb,2020,6
4613,00,0,15-74,SysselsatteArb,2008,0
4613,00,0,15-74,SysselsatteArb,2009,0
4613,00,0,15-74,SysselsatteArb,2010,0
4613,00,0,15-74,SysselsatteArb,2011,0
4613,00,0,15-74,SysselsatteArb,2012,0
4613,00,0,15-74,SysselsatteArb,2013,0
4613,00,0,15-74,SysselsatteArb,2014,0
4613,00,0,15-74,SysselsatteArb,2015,0
4613,00,0,15-74,SysselsatteArb,2016,0
4613,00,0,15-74,SysselsatteArb,2017,0
4613,00,0,15-74,SysselsatteArb,2018,0
4613,00,0,15-74,SysselsatteArb,2019,0
4613,00,0,15-74,SysselsatteArb,2020,18
4613,00,0,55-66,SysselsatteArb,2008,0
4613,00,0,55-66,SysselsatteArb,2009,0
4613,00,0,55-66,SysselsatteArb,2010,0
4613,00,0,55-66,SysselsatteArb,2011,0
4613,00,0,55-66,SysselsatteArb,2012,0
4613,00,0,55-66,SysselsatteArb,2013,0
4613,00,0,55-66,SysselsatteArb,2014,0
4613,00,0,55-66,SysselsatteArb,2015,0
4613,00,0,55-66,SysselsatteArb,2016,0
4613,00,0,55-66,SysselsatteArb,2017,0
4613,00,0,55-66,SysselsatteArb,2018,0
4613,00,0,55-66,SysselsatteArb,2019,0
4613,00,0,55-66,SysselsatteArb,2020,8
4613,00,0,67-74,SysselsatteArb,2008,0
4613,00,0,67-74,SysselsatteArb,2009,0
4613,00,0,67-74,SysselsatteArb,2010,0
4613,00,0,67-74,SysselsatteArb,2011,0
4613,00,0,67-74,SysselsatteArb,2012,0
4613,00,0,67-74,SysselsatteArb,2013,0
4613,00,0,67-74,SysselsatteArb,2014,0
4613,00,0,67-74,SysselsatteArb,2015,0
4613,00,0,67-74,SysselsatteArb,2016,0
4613,00,0,67-74,SysselsatteArb,2017,0
4613,00,0,67-74,SysselsatteArb,2018,0
4613,00,0,67-74,SysselsatteArb,2019,0
4613,00,0,67-74,SysselsatteArb,2020,3
4614,00-99,0,15-74,SysselsatteArb,2008,0
4614,00-99,0,15-74,SysselsatteArb,2009,0
4614,00-99,0,15-74,SysselsatteArb,2010,0
4614,00-99,0,15-74,SysselsatteArb,2011,0
4614,00-99,0,15-74,SysselsatteArb,2012,0
4614,00-99,0,15-74,SysselsatteArb,2013,0
4614,00-99,0,15-74,SysselsatteArb,2014,0
4614,00-99,0,15-74,SysselsatteArb,2015,0
4614,00-99,0,15-74,SysselsatteArb,2016,0
4614,00-99,0,15-74,SysselsatteArb,2017,0
4614,00-99,0,15-74,SysselsatteArb,2018,0
4614,00-99,0,15-74,SysselsatteArb,2019,0
4614,00-99,0,15-74,SysselsatteArb,2020,9301
4614,00-99,0,55-66,SysselsatteArb,2008,0
4614,00-99,0,55-66,SysselsatteArb,2009,0
4614,00-99,0,55-66,SysselsatteArb,2010,0
4614,00-99,0,55-66,SysselsatteArb,2011,0
4614,00-99,0,55-66,SysselsatteArb,2012,0
4614,00-99,0,55-66,SysselsatteArb,2013,0
4614,00-99,0,55-66,SysselsatteArb,2014,0
4614,00-99,0,55-66,SysselsatteArb,2015,0
4614,00-99,0,55-66,SysselsatteArb,2016,0
4614,00-99,0,55-66,SysselsatteArb,2017,0
4614,00-99,0,55-66,SysselsatteArb,2018,0
4614,00-99,0,55-66,SysselsatteArb,2019,0
4614,00-99,0,55-66,SysselsatteArb,2020,1902
4614,00-99,0,67-74,SysselsatteArb,2008,0
4614,00-99,0,67-74,SysselsatteArb,2009,0
4614,00-99,0,67-74,SysselsatteArb,2010,0
4614,00-99,0,67-74,SysselsatteArb,2011,0
4614,00-99,0,67-74,SysselsatteArb,2012,0
4614,00-99,0,67-74,SysselsatteArb,2013,0
4614,00-99,0,67-74,SysselsatteArb,2014,0
4614,00-99,0,67-74,SysselsatteArb,2015,0
4614,00-99,0,67-74,SysselsatteArb,2016,0
4614,00-99,0,67-74,SysselsatteArb,2017,0
4614,00-99,0,67-74,SysselsatteArb,2018,0
4614,00-99,0,67-74,SysselsatteArb,2019,0
4614,00-99,0,67-74,SysselsatteArb,2020,222
4614,01-03,0,15-74,SysselsatteArb,2008,0
4614,01-03,0,15-74,SysselsatteArb,2009,0
4614,01-03,0,15-74,SysselsatteArb,2010,0
4614,01-03,0,15-74,SysselsatteArb,2011,0
4614,01-03,0,15-74,SysselsatteArb,2012,0
4614,01-03,0,15-74,SysselsatteArb,2013,0
4614,01-03,0,15-74,SysselsatteArb,2014,0
4614,01-03,0,15-74,SysselsatteArb,2015,0
4614,01-03,0,15-74,SysselsatteArb,2016,0
4614,01-03,0,15-74,SysselsatteArb,2017,0
4614,01-03,0,15-74,SysselsatteArb,2018,0
4614,01-03,0,15-74,SysselsatteArb,2019,0
4614,01-03,0,15-74,SysselsatteArb,2020,38
4614,01-03,0,55-66,SysselsatteArb,2008,0
4614,01-03,0,55-66,SysselsatteArb,2009,0
4614,01-03,0,55-66,SysselsatteArb,2010,0
4614,01-03,0,55-66,SysselsatteArb,2011,0
4614,01-03,0,55-66,SysselsatteArb,2012,0
4614,01-03,0,55-66,SysselsatteArb,2013,0
4614,01-03,0,55-66,SysselsatteArb,2014,0
4614,01-03,0,55-66,SysselsatteArb,2015,0
4614,01-03,0,55-66,SysselsatteArb,2016,0
4614,01-03,0,55-66,SysselsatteArb,2017,0
4614,01-03,0,55-66,SysselsatteArb,2018,0
4614,01-03,0,55-66,SysselsatteArb,2019,0
4614,01-03,0,55-66,SysselsatteArb,2020,10
4614,01-03,0,67-74,SysselsatteArb,2008,0
4614,01-03,0,67-74,SysselsatteArb,2009,0
4614,01-03,0,67-74,SysselsatteArb,2010,0
4614,01-03,0,67-74,SysselsatteArb,2011,0
4614,01-03,0,67-74,SysselsatteArb,2012,0
4614,01-03,0,67-74,SysselsatteArb,2013,0
4614,01-03,0,67-74,SysselsatteArb,2014,0
4614,01-03,0,67-74,SysselsatteArb,2015,0
4614,01-03,0,67-74,SysselsatteArb,2016,0
4614,01-03,0,67-74,SysselsatteArb,2017,0
4614,01-03,0,67-74,SysselsatteArb,2018,0
4614,01-03,0,67-74,SysselsatteArb,2019,0
4614,01-03,0,67-74,SysselsatteArb,2020,10
4614,05-09,0,15-74,SysselsatteArb,2008,0
4614,05-09,0,15-74,SysselsatteArb,2009,0
4614,05-09,0,15-74,SysselsatteArb,2010,0
4614,05-09,0,15-74,SysselsatteArb,2011,0
4614,05-09,0,15-74,SysselsatteArb,2012,0
4614,05-09,0,15-74,SysselsatteArb,2013,0
4614,05-09,0,15-74,SysselsatteArb,2014,0
4614,05-09,0,15-74,SysselsatteArb,2015,0
4614,05-09,0,15-74,SysselsatteArb,2016,0
4614,05-09,0,15-74,SysselsatteArb,2017,0
4614,05-09,0,15-74,SysselsatteArb,2018,0
4614,05-09,0,15-74,SysselsatteArb,2019,0
4614,05-09,0,15-74,SysselsatteArb,2020,0
4614,05-09,0,55-66,SysselsatteArb,2008,0
4614,05-09,0,55-66,SysselsatteArb,2009,0
4614,05-09,0,55-66,SysselsatteArb,2010,0
4614,05-09,0,55-66,SysselsatteArb,2011,0
4614,05-09,0,55-66,SysselsatteArb,2012,0
4614,05-09,0,55-66,SysselsatteArb,2013,0
4614,05-09,0,55-66,SysselsatteArb,2014,0
4614,05-09,0,55-66,SysselsatteArb,2015,0
4614,05-09,0,55-66,SysselsatteArb,2016,0
4614,05-09,0,55-66,SysselsatteArb,2017,0
4614,05-09,0,55-66,SysselsatteArb,2018,0
4614,05-09,0,55-66,SysselsatteArb,2019,0
4614,05-09,0,55-66,SysselsatteArb,2020,0
4614,05-09,0,67-74,SysselsatteArb,2008,0
4614,05-09,0,67-74,SysselsatteArb,2009,0
4614,05-09,0,67-74,SysselsatteArb,2010,0
4614,05-09,0,67-74,SysselsatteArb,2011,0
4614,05-09,0,67-74,SysselsatteArb,2012,0
4614,05-09,0,67-74,SysselsatteArb,2013,0
4614,05-09,0,67-74,SysselsatteArb,2014,0
4614,05-09,0,67-74,SysselsatteArb,2015,0
4614,05-09,0,67-74,SysselsatteArb,2016,0
4614,05-09,0,67-74,SysselsatteArb,2017,0
4614,05-09,0,67-74,SysselsatteArb,2018,0
4614,05-09,0,67-74,SysselsatteArb,2019,0
4614,05-09,0,67-74,SysselsatteArb,2020,0
4614,10-33,0,15-74,SysselsatteArb,2008,0
4614,10-33,0,15-74,SysselsatteArb,2009,0
4614,10-33,0,15-74,SysselsatteArb,2010,0
4614,10-33,0,15-74,SysselsatteArb,2011,0
4614,10-33,0,15-74,SysselsatteArb,2012,0
4614,10-33,0,15-74,SysselsatteArb,2013,0
4614,10-33,0,15-74,SysselsatteArb,2014,0
4614,10-33,0,15-74,SysselsatteArb,2015,0
4614,10-33,0,15-74,SysselsatteArb,2016,0
4614,10-33,0,15-74,SysselsatteArb,2017,0
4614,10-33,0,15-74,SysselsatteArb,2018,0
4614,10-33,0,15-74,SysselsatteArb,2019,0
4614,10-33,0,15-74,SysselsatteArb,2020,2330
4614,10-33,0,55-66,SysselsatteArb,2008,0
4614,10-33,0,55-66,SysselsatteArb,2009,0
4614,10-33,0,55-66,SysselsatteArb,2010,0
4614,10-33,0,55-66,SysselsatteArb,2011,0
4614,10-33,0,55-66,SysselsatteArb,2012,0
4614,10-33,0,55-66,SysselsatteArb,2013,0
4614,10-33,0,55-66,SysselsatteArb,2014,0
4614,10-33,0,55-66,SysselsatteArb,2015,0
4614,10-33,0,55-66,SysselsatteArb,2016,0
4614,10-33,0,55-66,SysselsatteArb,2017,0
4614,10-33,0,55-66,SysselsatteArb,2018,0
4614,10-33,0,55-66,SysselsatteArb,2019,0
4614,10-33,0,55-66,SysselsatteArb,2020,624
4614,10-33,0,67-74,SysselsatteArb,2008,0
4614,10-33,0,67-74,SysselsatteArb,2009,0
4614,10-33,0,67-74,SysselsatteArb,2010,0
4614,10-33,0,67-74,SysselsatteArb,2011,0
4614,10-33,0,67-74,SysselsatteArb,2012,0
4614,10-33,0,67-74,SysselsatteArb,2013,0
4614,10-33,0,67-74,SysselsatteArb,2014,0
4614,10-33,0,67-74,SysselsatteArb,2015,0
4614,10-33,0,67-74,SysselsatteArb,2016,0
4614,10-33,0,67-74,SysselsatteArb,2017,0
4614,10-33,0,67-74,SysselsatteArb,2018,0
4614,10-33,0,67-74,SysselsatteArb,2019,0
4614,10-33,0,67-74,SysselsatteArb,2020,21
4614,35-39,0,15-74,SysselsatteArb,2008,0
4614,35-39,0,15-74,SysselsatteArb,2009,0
4614,35-39,0,15-74,SysselsatteArb,2010,0
4614,35-39,0,15-74,SysselsatteArb,2011,0
4614,35-39,0,15-74,SysselsatteArb,2012,0
4614,35-39,0,15-74,SysselsatteArb,2013,0
4614,35-39,0,15-74,SysselsatteArb,2014,0
4614,35-39,0,15-74,SysselsatteArb,2015,0
4614,35-39,0,15-74,SysselsatteArb,2016,0
4614,35-39,0,15-74,SysselsatteArb,2017,0
4614,35-39,0,15-74,SysselsatteArb,2018,0
4614,35-39,0,15-74,SysselsatteArb,2019,0
4614,35-39,0,15-74,SysselsatteArb,2020,172
4614,35-39,0,55-66,SysselsatteArb,2008,0
4614,35-39,0,55-66,SysselsatteArb,2009,0
4614,35-39,0,55-66,SysselsatteArb,2010,0
4614,35-39,0,55-66,SysselsatteArb,2011,0
4614,35-39,0,55-66,SysselsatteArb,2012,0
4614,35-39,0,55-66,SysselsatteArb,2013,0
4614,35-39,0,55-66,SysselsatteArb,2014,0
4614,35-39,0,55-66,SysselsatteArb,2015,0
4614,35-39,0,55-66,SysselsatteArb,2016,0
4614,35-39,0,55-66,SysselsatteArb,2017,0
4614,35-39,0,55-66,SysselsatteArb,2018,0
4614,35-39,0,55-66,SysselsatteArb,2019,0
4614,35-39,0,55-66,SysselsatteArb,2020,32
4614,35-39,0,67-74,SysselsatteArb,2008,0
4614,35-39,0,67-74,SysselsatteArb,2009,0
4614,35-39,0,67-74,SysselsatteArb,2010,0
